representation,predictor,split,group,trial,model_detail,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,min_child_weight,reg_alpha,reg_lambda,val_rmse,external_rmse,n,rmse,mae,r2,bias,params,hidden,depth,dropout,lr,weight_decay,batch_size,max_epochs,best_epoch,device,method,k,weights,metric
ecfp,mlp,Val,all,8,TorchMLP,,,,,,,,,1.1888360488345755,1.499769828938735,1610,1.1888360488345755,0.861820638179779,0.7336264848709106,0.1073271930217742,,384.0,3.0,0.2,0.0005964282664695,0.0002269807647964,256.0,220.0,35.0,cuda:0,,,,
ecfp,mlp,Val,all6_bad,8,TorchMLP,,,,,,,,,1.1888360488345755,1.499769828938735,74,2.707013459030192,2.445937395095825,0.291200041770935,0.0950493291020393,,384.0,3.0,0.2,0.0005964282664695,0.0002269807647964,256.0,220.0,35.0,cuda:0,,,,
ecfp,mlp,Val,not_all6_bad,8,TorchMLP,,,,,,,,,1.1888360488345755,1.499769828938735,1536,1.062253923530542,0.7855026125907898,0.7769812345504761,0.1079187169671058,,384.0,3.0,0.2,0.0005964282664695,0.0002269807647964,256.0,220.0,35.0,cuda:0,,,,
ecfp,mlp,External,all,8,TorchMLP,,,,,,,,,1.1888360488345755,1.499769828938735,2251,1.499769828938735,1.108608603477478,0.435849666595459,0.0051891608163714,,384.0,3.0,0.2,0.0005964282664695,0.0002269807647964,256.0,220.0,35.0,cuda:0,,,,
ecfp,mlp,External,all6_bad,8,TorchMLP,,,,,,,,,1.1888360488345755,1.499769828938735,256,3.031016547268334,2.8001837730407715,-0.205579400062561,-0.4778480529785156,,384.0,3.0,0.2,0.0005964282664695,0.0002269807647964,256.0,220.0,35.0,cuda:0,,,,
ecfp,mlp,External,not_all6_bad,8,TorchMLP,,,,,,,,,1.1888360488345755,1.499769828938735,1995,1.1657837296886324,0.8915444016456604,0.6117522716522217,0.0671728923916816,,384.0,3.0,0.2,0.0005964282664695,0.0002269807647964,256.0,220.0,35.0,cuda:0,,,,
ecfp,ridge,Train,all,5,ridge_alpha_30.0,,,,,,,,,1.329169995454229,1.6388284928926582,6437,1.1675009923109785,0.8760672807693481,0.7441970705986023,2.328998078837685e-07,"{'alpha': 30.0, 'copy_X': True, 'fit_intercept': True, 'max_iter': None, 'positive': False, 'random_state': None, 'solver': 'auto', 'tol': 0.0001}",,,,,,,,,,,,,
ecfp,ridge,Train,not_all6_bad,5,ridge_alpha_30.0,,,,,,,,,1.329169995454229,1.6388284928926582,6437,1.1675009923109785,0.8760672807693481,0.7441970705986023,2.328998078837685e-07,"{'alpha': 30.0, 'copy_X': True, 'fit_intercept': True, 'max_iter': None, 'positive': False, 'random_state': None, 'solver': 'auto', 'tol': 0.0001}",,,,,,,,,,,,,
ecfp,ridge,Val,all,5,ridge_alpha_30.0,,,,,,,,,1.329169995454229,1.6388284928926582,1610,1.329169995454229,1.0020290613174438,0.6670275926589966,0.0003307863662485,"{'alpha': 30.0, 'copy_X': True, 'fit_intercept': True, 'max_iter': None, 'positive': False, 'random_state': None, 'solver': 'auto', 'tol': 0.0001}",,,,,,,,,,,,,
ecfp,ridge,Val,all6_bad,5,ridge_alpha_30.0,,,,,,,,,1.329169995454229,1.6388284928926582,74,2.9113930755744626,2.621396064758301,0.1801308989524841,0.241112396121025,"{'alpha': 30.0, 'copy_X': True, 'fit_intercept': True, 'max_iter': None, 'positive': False, 'random_state': None, 'solver': 'auto', 'tol': 0.0001}",,,,,,,,,,,,,
ecfp,ridge,Val,not_all6_bad,5,ridge_alpha_30.0,,,,,,,,,1.329169995454229,1.6388284928926582,1536,1.2014358354533237,0.9240126609802246,0.7147103548049927,-0.0112693710252642,"{'alpha': 30.0, 'copy_X': True, 'fit_intercept': True, 'max_iter': None, 'positive': False, 'random_state': None, 'solver': 'auto', 'tol': 0.0001}",,,,,,,,,,,,,
ecfp,ridge,External,all,5,ridge_alpha_30.0,,,,,,,,,1.329169995454229,1.6388284928926582,2251,1.6388284928926582,1.2349547147750854,0.3263836503028869,-0.190591499209404,"{'alpha': 30.0, 'copy_X': True, 'fit_intercept': True, 'max_iter': None, 'positive': False, 'random_state': None, 'solver': 'auto', 'tol': 0.0001}",,,,,,,,,,,,,
ecfp,ridge,External,all6_bad,5,ridge_alpha_30.0,,,,,,,,,1.329169995454229,1.6388284928926582,256,3.289474062869401,3.000978946685791,-0.4199470281600952,-0.7001021504402161,"{'alpha': 30.0, 'copy_X': True, 'fit_intercept': True, 'max_iter': None, 'positive': False, 'random_state': None, 'solver': 'auto', 'tol': 0.0001}",,,,,,,,,,,,,
ecfp,ridge,External,not_all6_bad,5,ridge_alpha_30.0,,,,,,,,,1.329169995454229,1.6388284928926582,1995,1.2813602958284314,1.0083370208740234,0.5309538841247559,-0.1252106577157974,"{'alpha': 30.0, 'copy_X': True, 'fit_intercept': True, 'max_iter': None, 'positive': False, 'random_state': None, 'solver': 'auto', 'tol': 0.0001}",,,,,,,,,,,,,
ecfp,knn_svm,Train,all,3,TanimotoKNN,,,,,,,,,1.33920851348714,1.441572060907869,6437,0.8863648031689448,0.6502396464347839,0.8525597453117371,0.00997946690768,,,,,,,,,,,tanimoto_knn,5.0,distance,
ecfp,knn_svm,Train,not_all6_bad,3,TanimotoKNN,,,,,,,,,1.33920851348714,1.441572060907869,6437,0.8863648031689448,0.6502396464347839,0.8525597453117371,0.00997946690768,,,,,,,,,,,tanimoto_knn,5.0,distance,
ecfp,knn_svm,Val,all,3,TanimotoKNN,,,,,,,,,1.33920851348714,1.441572060907869,1610,1.33920851348714,0.979520857334137,0.661979079246521,0.0228255838155746,,,,,,,,,,,tanimoto_knn,5.0,distance,
ecfp,knn_svm,Val,all6_bad,3,TanimotoKNN,,,,,,,,,1.33920851348714,1.441572060907869,74,2.977774946328457,2.5774810314178467,0.1423174142837524,-0.0544170811772346,,,,,,,,,,,tanimoto_knn,5.0,distance,
ecfp,knn_svm,Val,not_all6_bad,3,TanimotoKNN,,,,,,,,,1.33920851348714,1.441572060907869,1536,1.2052762998486055,0.9025357365608216,0.7128835916519165,0.0265469159930944,,,,,,,,,,,tanimoto_knn,5.0,distance,
ecfp,knn_svm,External,all,3,TanimotoKNN,,,,,,,,,1.33920851348714,1.441572060907869,2251,1.441572060907869,1.0476109981536863,0.4787833094596863,-0.0307189207524061,,,,,,,,,,,tanimoto_knn,5.0,distance,
ecfp,knn_svm,External,all6_bad,3,TanimotoKNN,,,,,,,,,1.33920851348714,1.441572060907869,256,2.9919044619723927,2.6958324909210205,-0.1746667623519897,-0.5959389209747314,,,,,,,,,,,tanimoto_knn,5.0,distance,
ecfp,knn_svm,External,not_all6_bad,3,TanimotoKNN,,,,,,,,,1.33920851348714,1.441572060907869,1995,1.093679425823688,0.8361098170280457,0.658293604850769,0.0418105572462081,,,,,,,,,,,tanimoto_knn,5.0,distance,
chemberta,xgb,Train,all,6,XGBRegressor,300.0,5.0,0.0580108395999619,0.7,0.45,10.0,0.01,1.0,0.8695059362190216,1.323061096637563,6437,0.2023032972778235,0.1542364358901977,0.9923193454742432,-0.000212032784475,,,,,,,,,,,,,,
chemberta,xgb,Train,not_all6_bad,6,XGBRegressor,300.0,5.0,0.0580108395999619,0.7,0.45,10.0,0.01,1.0,0.8695059362190216,1.323061096637563,6437,0.2023032972778235,0.1542364358901977,0.9923193454742432,-0.000212032784475,,,,,,,,,,,,,,
chemberta,xgb,Val,all,6,XGBRegressor,300.0,5.0,0.0580108395999619,0.7,0.45,10.0,0.01,1.0,0.8695059362190216,1.323061096637563,1610,0.8695059362190216,0.608794629573822,0.8575074076652527,-0.000686555460561,,,,,,,,,,,,,,
chemberta,xgb,Val,all6_bad,6,XGBRegressor,300.0,5.0,0.0580108395999619,0.7,0.45,10.0,0.01,1.0,0.8695059362190216,1.323061096637563,74,2.446352801377715,2.2544453144073486,0.4211300611495971,-0.4053069055080414,,,,,,,,,,,,,,
chemberta,xgb,Val,not_all6_bad,6,XGBRegressor,300.0,5.0,0.0580108395999619,0.7,0.45,10.0,0.01,1.0,0.8695059362190216,1.323061096637563,1536,0.7100294833038957,0.5295119881629944,0.9003590941429138,0.0188068710267543,,,,,,,,,,,,,,
chemberta,xgb,External,all,6,XGBRegressor,300.0,5.0,0.0580108395999619,0.7,0.45,10.0,0.01,1.0,0.8695059362190216,1.323061096637563,2251,1.323061096637563,0.9074522852897644,0.5609586238861084,-0.0538475736975669,,,,,,,,,,,,,,
chemberta,xgb,External,all6_bad,6,XGBRegressor,300.0,5.0,0.0580108395999619,0.7,0.45,10.0,0.01,1.0,0.8695059362190216,1.323061096637563,256,3.0451501903858267,2.768249750137329,-0.2168488502502441,-0.6793333292007446,,,,,,,,,,,,,,
chemberta,xgb,External,not_all6_bad,6,XGBRegressor,300.0,5.0,0.0580108395999619,0.7,0.45,10.0,0.01,1.0,0.8695059362190216,1.323061096637563,1995,0.88611740357873,0.6686732769012451,0.7756864428520203,0.0264152623713016,,,,,,,,,,,,,,
chemberta,rf,Train,all,5,RandomForestRegressor,,,,,,,,,0.8765833353475703,1.2976623301588175,6437,0.164684096226445,0.1207348591113652,0.9949102745946056,-0.0033644669356942,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 600, 'n_jobs': -1, 'oob_score': False, 'random_state': 262745, 'verbose': 0, 'warm_start': False}",,,,,,,,,,,,,
chemberta,rf,Train,not_all6_bad,5,RandomForestRegressor,,,,,,,,,0.8765833353475703,1.2976623301588175,6437,0.164684096226445,0.1207348591113652,0.9949102745946056,-0.0033644669356942,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 600, 'n_jobs': -1, 'oob_score': False, 'random_state': 262745, 'verbose': 0, 'warm_start': False}",,,,,,,,,,,,,
chemberta,rf,Val,all,5,RandomForestRegressor,,,,,,,,,0.8765833353475703,1.2976623301588175,1610,0.8765833353475703,0.6172620645553735,0.8551783313228677,-0.0099398107147076,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 600, 'n_jobs': -1, 'oob_score': False, 'random_state': 262745, 'verbose': 0, 'warm_start': False}",,,,,,,,,,,,,
chemberta,rf,Val,all6_bad,5,RandomForestRegressor,,,,,,,,,0.8765833353475703,1.2976623301588175,74,2.486529277654844,2.3200912492227923,0.4019603556604193,-0.3365799428597104,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 600, 'n_jobs': -1, 'oob_score': False, 'random_state': 262745, 'verbose': 0, 'warm_start': False}",,,,,,,,,,,,,
chemberta,rf,Val,not_all6_bad,5,RandomForestRegressor,,,,,,,,,0.8765833353475703,1.2976623301588175,1536,0.7124232747128822,0.5352247210232192,0.8996861312784468,0.0057967581516531,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 600, 'n_jobs': -1, 'oob_score': False, 'random_state': 262745, 'verbose': 0, 'warm_start': False}",,,,,,,,,,,,,
chemberta,rf,External,all,5,RandomForestRegressor,,,,,,,,,0.8765833353475703,1.2976623301588175,2251,1.2976623301588175,0.8928462642205326,0.5776533639069129,-0.0945158160782426,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 600, 'n_jobs': -1, 'oob_score': False, 'random_state': 262745, 'verbose': 0, 'warm_start': False}",,,,,,,,,,,,,
chemberta,rf,External,all6_bad,5,RandomForestRegressor,,,,,,,,,0.8765833353475703,1.2976623301588175,256,3.0108562423866867,2.7511691736703465,-0.1895953900996738,-0.7039408394000497,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 600, 'n_jobs': -1, 'oob_score': False, 'random_state': 262745, 'verbose': 0, 'warm_start': False}",,,,,,,,,,,,,
chemberta,rf,External,not_all6_bad,5,RandomForestRegressor,,,,,,,,,0.8765833353475703,1.2976623301588175,1995,0.8583412033337643,0.6543847780956441,0.7895286946489948,-0.0163139083236649,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 600, 'n_jobs': -1, 'oob_score': False, 'random_state': 262745, 'verbose': 0, 'warm_start': False}",,,,,,,,,,,,,
chemberta,mlp,Train,all,0,TorchMLP,,,,,,,,,0.8671031601591423,1.30146505808519,6437,0.3185922437990514,0.2354686409235,0.980951488018036,0.0238497164100408,,384.0,3.0,0.05,0.0003744801780804,5.1328584363993495e-05,256.0,220.0,26.0,cuda:0,,,,
chemberta,mlp,Train,not_all6_bad,0,TorchMLP,,,,,,,,,0.8671031601591423,1.30146505808519,6437,0.3185922437990514,0.2354686409235,0.980951488018036,0.0238497164100408,,384.0,3.0,0.05,0.0003744801780804,5.1328584363993495e-05,256.0,220.0,26.0,cuda:0,,,,
chemberta,mlp,Val,all,0,TorchMLP,,,,,,,,,0.8671031601591423,1.30146505808519,1610,0.8671031601591423,0.6063259243965149,0.8582938313484192,0.0277803596109151,,384.0,3.0,0.05,0.0003744801780804,5.1328584363993495e-05,256.0,220.0,26.0,cuda:0,,,,
chemberta,mlp,Val,all6_bad,0,TorchMLP,,,,,,,,,0.8671031601591423,1.30146505808519,74,2.4515069375388325,2.259711742401123,0.4186882376670837,-0.3081996738910675,,384.0,3.0,0.05,0.0003744801780804,5.1328584363993495e-05,256.0,220.0,26.0,cuda:0,,,,
chemberta,mlp,Val,not_all6_bad,0,TorchMLP,,,,,,,,,0.8671031601591423,1.30146505808519,1536,0.7060820599284898,0.5266706347465515,0.9014639258384703,0.0439669005572795,,384.0,3.0,0.05,0.0003744801780804,5.1328584363993495e-05,256.0,220.0,26.0,cuda:0,,,,
chemberta,mlp,External,all,0,TorchMLP,,,,,,,,,0.8671031601591423,1.30146505808519,2251,1.30146505808519,0.907009780406952,0.5751744508743286,-0.0190798714756965,,384.0,3.0,0.05,0.0003744801780804,5.1328584363993495e-05,256.0,220.0,26.0,cuda:0,,,,
chemberta,mlp,External,all6_bad,0,TorchMLP,,,,,,,,,0.8671031601591423,1.30146505808519,256,2.970114464657297,2.722769021987915,-0.1576188802719116,-0.6368110179901123,,384.0,3.0,0.05,0.0003744801780804,5.1328584363993495e-05,256.0,220.0,26.0,cuda:0,,,,
chemberta,mlp,External,not_all6_bad,0,TorchMLP,,,,,,,,,0.8671031601591423,1.30146505808519,1995,0.8827062559759854,0.6740100979804993,0.7774101495742798,0.0601878799498081,,384.0,3.0,0.05,0.0003744801780804,5.1328584363993495e-05,256.0,220.0,26.0,cuda:0,,,,
chemberta,ridge,Train,all,9,elastic_alpha_0.001_l1_0.5,,,,,,,,,0.8855657601582887,1.32875014907104,6437,0.3571955271609044,0.2667363584041595,0.97605562210083,1.2593182496800637e-08,"{'alpha': 0.001, 'copy_X': True, 'fit_intercept': True, 'l1_ratio': 0.5, 'max_iter': 5000, 'positive': False, 'precompute': False, 'random_state': 262814, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",,,,,,,,,,,,,
chemberta,ridge,Train,not_all6_bad,9,elastic_alpha_0.001_l1_0.5,,,,,,,,,0.8855657601582887,1.32875014907104,6437,0.3571955271609044,0.2667363584041595,0.97605562210083,1.2593182496800637e-08,"{'alpha': 0.001, 'copy_X': True, 'fit_intercept': True, 'l1_ratio': 0.5, 'max_iter': 5000, 'positive': False, 'precompute': False, 'random_state': 262814, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",,,,,,,,,,,,,
chemberta,ridge,Val,all,9,elastic_alpha_0.001_l1_0.5,,,,,,,,,0.8855657601582887,1.32875014907104,1610,0.8855657601582887,0.6187750697135925,0.852195143699646,-0.0018894574604928,"{'alpha': 0.001, 'copy_X': True, 'fit_intercept': True, 'l1_ratio': 0.5, 'max_iter': 5000, 'positive': False, 'precompute': False, 'random_state': 262814, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",,,,,,,,,,,,,
chemberta,ridge,Val,all6_bad,9,elastic_alpha_0.001_l1_0.5,,,,,,,,,0.8855657601582887,1.32875014907104,74,2.499751269364896,2.297636747360229,0.3955833315849304,-0.4143332839012146,"{'alpha': 0.001, 'copy_X': True, 'fit_intercept': True, 'l1_ratio': 0.5, 'max_iter': 5000, 'positive': False, 'precompute': False, 'random_state': 262814, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",,,,,,,,,,,,,
chemberta,ridge,Val,not_all6_bad,9,elastic_alpha_0.001_l1_0.5,,,,,,,,,0.8855657601582887,1.32875014907104,1536,0.7217766847582949,0.5378924012184143,0.8970348238945007,0.017980882897973,"{'alpha': 0.001, 'copy_X': True, 'fit_intercept': True, 'l1_ratio': 0.5, 'max_iter': 5000, 'positive': False, 'precompute': False, 'random_state': 262814, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",,,,,,,,,,,,,
chemberta,ridge,External,all,9,elastic_alpha_0.001_l1_0.5,,,,,,,,,0.8855657601582887,1.32875014907104,2251,1.32875014907104,0.9219558835029602,0.5571748614311218,-0.0788254961371421,"{'alpha': 0.001, 'copy_X': True, 'fit_intercept': True, 'l1_ratio': 0.5, 'max_iter': 5000, 'positive': False, 'precompute': False, 'random_state': 262814, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",,,,,,,,,,,,,
chemberta,ridge,External,all6_bad,9,elastic_alpha_0.001_l1_0.5,,,,,,,,,0.8855657601582887,1.32875014907104,256,3.0459004726568226,2.7684600353240967,-0.2174485921859741,-0.6685903072357178,"{'alpha': 0.001, 'copy_X': True, 'fit_intercept': True, 'l1_ratio': 0.5, 'max_iter': 5000, 'positive': False, 'precompute': False, 'random_state': 262814, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",,,,,,,,,,,,,
chemberta,ridge,External,not_all6_bad,9,elastic_alpha_0.001_l1_0.5,,,,,,,,,0.8855657601582887,1.32875014907104,1995,0.8953434284719968,0.6850109696388245,0.7709911465644836,-0.0031463908962905,"{'alpha': 0.001, 'copy_X': True, 'fit_intercept': True, 'l1_ratio': 0.5, 'max_iter': 5000, 'positive': False, 'precompute': False, 'random_state': 262814, 'selection': 'cyclic', 'tol': 0.0001, 'warm_start': False}",,,,,,,,,,,,,
chemberta,knn_svm,Train,all,4,KNeighborsRegressor,,,,,,,,,0.9119622479071994,1.3604886161519425,6437,4.316185680075921e-07,2.937836117301204e-07,0.999999999999965,-2.7262715724344416e-08,,,,,,,,,,,sklearn_knn,10.0,distance,euclidean
chemberta,knn_svm,Train,not_all6_bad,4,KNeighborsRegressor,,,,,,,,,0.9119622479071994,1.3604886161519425,6437,4.316185680075921e-07,2.937836117301204e-07,0.999999999999965,-2.7262715724344416e-08,,,,,,,,,,,sklearn_knn,10.0,distance,euclidean
chemberta,knn_svm,Val,all,4,KNeighborsRegressor,,,,,,,,,0.9119622479071994,1.3604886161519425,1610,0.9119622479071994,0.6453325469099762,0.8432524187807443,-0.0415186335621317,,,,,,,,,,,sklearn_knn,10.0,distance,euclidean
chemberta,knn_svm,Val,all6_bad,4,KNeighborsRegressor,,,,,,,,,0.9119622479071994,1.3604886161519425,74,2.495292800073745,2.2911704846589998,0.3977374659885402,-0.3521574878161253,,,,,,,,,,,sklearn_knn,10.0,distance,euclidean
chemberta,knn_svm,Val,not_all6_bad,4,KNeighborsRegressor,,,,,,,,,0.9119622479071994,1.3604886161519425,1536,0.7561540066010601,0.5660408754298801,0.886993012839201,-0.0265529595941659,,,,,,,,,,,sklearn_knn,10.0,distance,euclidean
chemberta,knn_svm,External,all,4,KNeighborsRegressor,,,,,,,,,0.9119622479071994,1.3604886161519425,2251,1.3604886161519425,0.9225364422339772,0.535767577833961,-0.1222993864442851,,,,,,,,,,,sklearn_knn,10.0,distance,euclidean
chemberta,knn_svm,External,all6_bad,4,KNeighborsRegressor,,,,,,,,,0.9119622479071994,1.3604886161519425,256,3.129928576775817,2.823409820339333,-0.2855473787084741,-0.7102058453161799,,,,,,,,,,,sklearn_knn,10.0,distance,euclidean
chemberta,knn_svm,External,not_all6_bad,4,KNeighborsRegressor,,,,,,,,,0.9119622479071994,1.3604886161519425,1995,0.9117857814627014,0.6786148458455207,0.7625027396497169,-0.0468587581379167,,,,,,,,,,,sklearn_knn,10.0,distance,euclidean
atom_gnn,xgb,Train,all,4,XGBRegressor,1100.0,6.0,0.0164891348098042,0.85,0.65,3.0,0.0,0.5,0.8589035474940464,1.5117160688667275,6437,0.2905268821392078,0.2188028395175933,0.9841597080230712,0.0001906276011141,,,,,,,,,,,,,,
atom_gnn,xgb,Train,not_all6_bad,4,XGBRegressor,1100.0,6.0,0.0164891348098042,0.85,0.65,3.0,0.0,0.5,0.8589035474940464,1.5117160688667275,6437,0.2905268821392078,0.2188028395175933,0.9841597080230712,0.0001906276011141,,,,,,,,,,,,,,
atom_gnn,xgb,Val,all,4,XGBRegressor,1100.0,6.0,0.0164891348098042,0.85,0.65,3.0,0.0,0.5,0.8589035474940464,1.5117160688667275,1610,0.8589035474940464,0.5987615585327148,0.8609611988067627,-0.007937217131257,,,,,,,,,,,,,,
atom_gnn,xgb,Val,all6_bad,4,XGBRegressor,1100.0,6.0,0.0164891348098042,0.85,0.65,3.0,0.0,0.5,0.8589035474940464,1.5117160688667275,74,2.30337114403362,2.141530990600586,0.4868188500404358,-0.2243411093950271,,,,,,,,,,,,,,
atom_gnn,xgb,Val,not_all6_bad,4,XGBRegressor,1100.0,6.0,0.0164891348098042,0.85,0.65,3.0,0.0,0.5,0.8589035474940464,1.5117160688667275,1536,0.7194803093554625,0.5244354605674744,0.8976889252662659,0.0024884939193725,,,,,,,,,,,,,,
atom_gnn,xgb,External,all,4,XGBRegressor,1100.0,6.0,0.0164891348098042,0.85,0.65,3.0,0.0,0.5,0.8589035474940464,1.5117160688667275,2251,1.5117160688667275,1.035647749900818,0.426826536655426,-0.2945777773857116,,,,,,,,,,,,,,
atom_gnn,xgb,External,all6_bad,4,XGBRegressor,1100.0,6.0,0.0164891348098042,0.85,0.65,3.0,0.0,0.5,0.8589035474940464,1.5117160688667275,256,3.1931713737186165,2.916995048522949,-0.33802330493927,-0.8236696720123291,,,,,,,,,,,,,,
atom_gnn,xgb,External,not_all6_bad,4,XGBRegressor,1100.0,6.0,0.0164891348098042,0.85,0.65,3.0,0.0,0.5,0.8589035474940464,1.5117160688667275,1995,1.1270013068359976,0.7942317724227905,0.6371544599533081,-0.2266842722892761,,,,,,,,,,,,,,
atom_gnn,rf,Train,all,1,RandomForestRegressor,,,,,,,,,0.8516305100776557,1.5235006568819327,6437,0.2758133491422339,0.186993626563273,0.9857235050972856,0.0005032576065487,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': 0.7, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 2, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 600, 'n_jobs': -1, 'oob_score': False, 'random_state': 263741, 'verbose': 0, 'warm_start': False}",,,,,,,,,,,,,
atom_gnn,rf,Train,not_all6_bad,1,RandomForestRegressor,,,,,,,,,0.8516305100776557,1.5235006568819327,6437,0.2758133491422339,0.186993626563273,0.9857235050972856,0.0005032576065487,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': 0.7, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 2, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 600, 'n_jobs': -1, 'oob_score': False, 'random_state': 263741, 'verbose': 0, 'warm_start': False}",,,,,,,,,,,,,
atom_gnn,rf,Val,all,1,RandomForestRegressor,,,,,,,,,0.8516305100776557,1.5235006568819327,1610,0.8516305100776557,0.5944658584275158,0.8633059689593983,-0.0157225266923702,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': 0.7, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 2, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 600, 'n_jobs': -1, 'oob_score': False, 'random_state': 263741, 'verbose': 0, 'warm_start': False}",,,,,,,,,,,,,
atom_gnn,rf,Val,all6_bad,1,RandomForestRegressor,,,,,,,,,0.8516305100776557,1.5235006568819327,74,2.256600175918455,2.101162757353542,0.5074480356101008,-0.2171847158547833,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': 0.7, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 2, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 600, 'n_jobs': -1, 'oob_score': False, 'random_state': 263741, 'verbose': 0, 'warm_start': False}",,,,,,,,,,,,,
atom_gnn,rf,Val,not_all6_bad,1,RandomForestRegressor,,,,,,,,,0.8516305100776557,1.5235006568819327,1536,0.7175560301223104,0.5218775963698816,0.8982354730600017,-0.0060166660165768,"{'bootstrap': True, 'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': 0.7, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 2, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 600, 'n_jobs': -1, 'oob_score': False, 'random_state': 263741, 'verbose': 0, 'warm_start': False}",,,,,,,,,,,,,
